,kepid,koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
7871,8414216,0,11.93137992,142.82366000000002,0.412,3.639,122.1,0.56,415.0,7.0,14.7,3787.0,4.742,0.505,284.15799,44.459109999999995,14.003
7872,8415863,0,27.533803401999997,147.24100090000002,0.908,3.9622699999999997,48153.0,50.02,777.0,85.95,5446.9,5925.0,4.052,1.611,285.05147999999997,44.485138,12.921
7873,8423903,0,12.4964346,132.0358,1.17,84.32,271.7,55.34,1397.0,899.44,141.5,6821.0,3.805,2.73,289.2308,44.412483,13.054
7874,8429450,0,1.352576807,132.0374311,0.616,5.49531,317480.0,161.02,2866.0,15932.27,1365.1,6881.0,3.8310000000000004,2.406,291.31595,44.462849,13.106
7876,8443812,0,8.3613732,139.2515,0.067,3.649,104.7,0.79,793.0,93.31,9.5,5470.0,4.5089999999999995,0.777,296.38422,44.433417999999996,15.122
7877,8445775,0,13.254134073,136.3679147,1.051,4.3499099999999995,44980.0,58.51,990.0,227.51,2281.0,6175.0,4.111000000000001,1.436,296.95325,44.46423,13.876
7878,9397900,0,10.5113779,140.9553,0.198,4.74,29.9,0.72,1052.0,289.46,8.8,6575.0,4.2780000000000005,1.305,289.04196,45.977081,12.931
7879,9411943,0,1.922009494,132.16128500000002,1.312,3.101,6547.8,48.61,1596.0,1534.66,284.4,5880.0,4.296,1.087,294.94177,45.929562,14.738
7880,9412462,0,10.186578749,132.5289587,0.677,10.6304,340670.0,67.45,793.0,93.53,5867.8,5557.0,4.448,0.916,295.12039,45.968552,14.845999999999998
7881,9418994,0,32.003815635,136.49482,1.226,4.31197,17120.0,180.25,960.0,201.25,711.4,5260.0,3.4589999999999996,4.062,297.28387000000004,45.953109999999995,13.395999999999999
7882,9451096,0,1.250390814,131.73375190000002,0.73,3.7184,231170.0,101.37,2367.0,7420.89,2046.8,6297.0,4.006,1.663,284.8071,46.098003000000006,12.64
7883,9458266,0,1.58487898,132.69772,0.417,1.791,42.9,0.37,943.0,187.91,9.3,4201.0,4.675,0.566,288.87769,46.059139,13.742
7885,9468296,0,5.748815952999999,132.28021,1.172,1.9216,11657.0,26.94,799.0,96.29,43.3,4961.0,4.545,0.753,293.21976,46.05373,15.311
7886,10264202,0,0.517573708,131.5161551,1.021,2.23102,87205.0,37.02,1863.0,2827.01,740.2,5427.0,4.633,0.7,287.42365,47.373340999999996,15.777000000000001
7887,10264293,0,20.9525604,146.3809,0.74,3.986,232.9,1.19,495.0,14.2,9.8,4885.0,4.61,0.72,287.47986000000003,47.360161,15.645
7888,10268809,0,24.70932686,138.996552,0.928,5.0698,29265.0,25.1,662.0,45.33,284.7,6065.0,4.427,1.023,289.68057000000005,47.317809999999994,13.737
7889,10274244,0,13.68369259,135.21080669999998,0.089,4.22504,185510.0,30.6,635.0,38.37,3641.6,5359.0,4.566,0.708,291.9364,47.309689,11.544
7890,10275887,0,9.726748645,139.4774644,1.883,19.4093,393410.0,277.38,997.0,233.38,4414.3,5618.0,4.107,1.406,292.59222,47.392277,13.04
7891,10290021,0,3.72920972,131.9326,0.5232,5.012,14.4,0.8,1713.0,2035.92,9.6,6215.0,3.955,2.05,297.47162000000003,47.39994,9.976
7892,10290447,0,0.6915611909999999,131.6477,1.0183,5.23,1901.0,5.91,1460.0,1074.31,3.4,4892.0,4.669,0.586,297.59232000000003,47.34536,14.353
7893,10292465,0,1.35337091,131.93695400000001,0.579,2.2396,104560.0,26.69,1444.0,1031.53,303.0,5426.0,4.511,0.784,298.13632,47.384529,14.956
7894,10294608,0,1.8544917769999998,132.4915806,0.285,5.14771,383430.0,63.08,1511.0,1232.64,1070.6,5843.0,4.413,0.99,298.73633,47.37743,13.344000000000001
7895,11287726,0,4.737713268,132.325253,0.8,6.384,105260.0,29.25,882.0,143.54,476.7,5335.0,4.624,0.719,286.52194,49.069148999999996,14.175999999999998
7896,11288492,0,5.704593,134.40102,0.285,1.149,129.9,0.95,900.0,154.92,8.5,5523.0,4.566,0.832,287.04843,49.02861,14.572000000000001
7897,11288772,0,1.36752316,131.77163000000002,0.299,1.208,61.0,0.82,1684.0,1899.59,11.7,5836.0,4.417,1.048,287.22008999999997,49.053501000000004,13.860999999999999
7898,11295085,0,2.49777454,133.7602628,0.778,5.241,78.7,2.14,2264.0,6214.34,51.1,7117.0,3.964,2.211,290.85852,49.052189,12.321
7899,11296724,0,1.9997244,131.93045,0.37,1.976,85.1,0.84,1385.0,870.41,8.9,5838.0,4.529,0.897,291.72017999999997,49.084540999999994,15.512
7900,11350389,0,1.51264208,132.02598400000002,1.192,1.871,23842.0,36.72,1357.0,801.0,262.6,5258.0,4.508,0.811,291.8429,49.119099,15.724
7902,11358392,0,0.984971822,132.40288700000002,1.274,1.64247,6683.5,56.1,2321.0,6852.37,279.1,6437.0,4.237,1.369,295.62772,49.178242,13.548
7904,1717528,0,9.31392071,135.7783,0.1287,0.971,163.7,1.25,884.0,144.19,6.6,6032.0,4.485,0.973,290.57657,37.290539,14.574000000000002
7905,1871483,0,14.137062,136.69826,0.2133,2.264,393.0,1.37,568.0,24.62,7.5,4861.0,4.574,0.709,292.13239,37.388481,15.729000000000001
7906,2012722,0,2.32539968,132.12985,1.004,16.791,288.1,9.76,2501.0,9234.82,79.9,7046.0,3.8310000000000004,2.724,291.01147000000003,37.433640000000004,11.661
7907,2013883,0,0.7645977559999999,131.69552,0.345,1.119,16.6,0.72,2708.0,12721.72,12.0,6218.0,4.066,1.726,291.2832,37.419601,11.215
7908,2161949,0,4.78113942,131.7043,0.118,2.733,105.8,1.14,1130.0,386.46,9.6,5683.0,4.3260000000000005,1.115,291.8129,37.55587,14.595
7910,2162994,0,4.101595158,132.6324315,0.394,6.103619999999999,366580.0,51.08,1028.0,264.23,3809.8,5610.0,4.533,0.808,292.05801,37.592048999999996,14.162
7912,4078693,0,2.756536015,133.025652,1.239,1.5908,3590.8,57.46,1580.0,1472.73,100.1,5496.0,4.02,1.669,296.57791000000003,39.111519,13.485
7913,4142768,0,13.99585365,131.65923999999998,2.095,5.0308,19681.0,368.42,1202.0,493.55,118.1,5638.0,3.597,2.703,287.26285,39.260021,12.12
7914,4149684,0,4.320850062,132.4183917,1.087,4.26661,75927.0,59.16,1221.0,524.62,1691.5,6098.0,4.3839999999999995,1.083,289.50229,39.211605,13.927999999999999
7916,4157488,0,5.197420145,132.5674705,1.025,6.78534,91307.0,81.49,1416.0,949.86,4262.1,6248.0,4.05,1.528,291.60318,39.228328999999995,13.960999999999999
7917,4160669,0,2.183517999,132.692938,1.214,4.2703,1321.6,4633.66,9791.0,2169685.72,147.7,3198.0,0.047,162.725,292.32391,39.299351,11.296
7919,4174507,0,1.945914237,133.042081,1.273,2.8712,9880.5,35.94,1417.0,955.56,299.2,5967.0,4.516,0.83,295.47385,39.213829,15.439
7920,5083138,0,27.122801,141.9673,0.3462,5.255,234.7,1.46,594.0,29.38,8.1,5878.0,4.512,0.945,286.21539,40.203410999999996,15.747
7921,5083252,0,2.500560859,131.6761907,0.104,7.5902,20.4,0.48,1486.0,1149.55,4.5,6305.0,4.422,1.052,286.27789,40.273029,15.039000000000001
7922,5087223,0,5.62241111,132.74702,0.4026,1.185,464.1,1.17,561.0,23.43,8.5,3894.0,4.71,0.541,287.97455,40.25523,15.627
7923,5091075,0,1.25625738,131.7577,0.8208,9.726,15.2,1.32,3507.0,35745.58,50.1,7450.0,3.68,3.063,289.31235,40.288189,11.857000000000001
7924,5091614,0,21.142458554,138.39163280000002,0.971,5.17846,73961.0,41.68,672.0,48.12,3830.9,6079.0,4.495,0.945,289.48297,40.292751,14.083
7925,5092799,0,11.2901559,135.3964,0.6285,10.475,163.8,0.88,617.0,34.17,8.6,5025.0,4.609,0.657,289.84402,40.262741,15.929
7927,5094301,0,0.99519559,132.4712,0.0372,2.293,13.7,0.29,1624.0,1642.44,7.4,5506.0,4.512,0.782,290.2691,40.20216,10.290999999999999
7928,5983348,0,25.150788449,150.345557,1.025,7.72717,37583.0,39.12,686.0,52.23,1504.9,6015.0,4.329,1.101,297.73364,41.250912,15.048
7929,5990753,0,7.21636091,133.88924,0.017,2.218,384.7,18.03,2146.0,5009.17,37.2,5029.0,2.909,9.476,299.30551,41.263519,10.915999999999999
7930,6019971,0,7.1356633,135.09646,0.735,1.789,255.5,1.38,751.0,75.39,9.8,4926.0,4.522,0.793,282.58801,41.347091999999996,15.125
7931,6029130,0,12.591656377,134.7421233,0.629,5.53385,302580.0,49.21,642.0,40.23,3990.5,5293.0,4.604,0.756,287.03979,41.328869,14.832
7932,6035335,0,1.0444084470000001,132.31116,0.1512,3.633,46.2,1.17,2745.0,13421.48,15.1,7274.0,4.1610000000000005,1.698,289.51791000000003,41.343632,11.865
7933,6041511,0,0.97705114,132.1871,0.603,2.33,20.1,0.77,2501.0,9261.1,7.4,6527.0,4.162,1.631,291.53125,41.389069,13.565999999999999
7934,6042116,0,5.407157086000001,136.5956575,1.062,5.8919,74653.0,125.96,1984.0,3667.86,2882.0,7617.0,3.8560000000000003,2.439,291.71811,41.389969,11.3
7935,6042663,0,30.971766472,151.5322506,0.763,8.31171,228680.0,51.72,523.0,17.73,3245.9,5633.0,4.558,0.829,291.89954,41.305889,15.595999999999998
7936,6044064,0,5.06318803,133.707285,3.4,13.8913,662680.0,302.18,908.0,160.52,1602.7,5375.0,4.531000000000001,0.752,292.35315,41.324242,15.001
7937,6859813,0,10.88242209,132.67674509999998,0.788,5.519340000000001,206810.0,63.14,894.0,150.98,4284.2,6200.0,4.422,1.045,290.8067,42.343928999999996,12.068
7938,6863840,0,1.9263669980000002,131.7468446,0.498,3.9808800000000004,399530.0,53.63,1204.0,497.84,1093.2,5176.0,4.542,0.76,292.05487,42.334969,15.138
7939,6864569,0,2.3251854219999997,133.265218,1.247,7.2871,268.5,81.88,3738.0,46102.7,256.3,11076.0,3.989,2.896,292.26715,42.321289,10.052
7940,6864706,0,14.5909249,142.72,0.3084,1.591,146.9,0.93,622.0,35.34,6.3,5214.0,4.527,0.766,292.30566,42.302479,14.953
7941,6864859,0,40.877841988,158.3207395,0.71,9.88456,256090.0,164.06,915.0,166.06,5260.3,6807.0,3.8480000000000003,2.59,292.35025,42.393429,11.663
7942,6867219,0,11.8496351,140.3663,0.607,3.319,183.8,1.31,802.0,97.71,9.6,6032.0,4.508,0.929,293.02472,42.325089,15.472000000000001
7943,6877673,0,36.75892725,156.0924573,0.298,15.5723,261730.0,51.31,575.0,25.82,4263.6,6085.0,4.438,0.979,295.76583999999997,42.391331,13.675999999999998
7944,6877871,0,0.536869783,131.84557,0.5604,4.164,221.7,1.81,2645.0,11576.28,27.8,6495.0,4.379,1.168,295.80725,42.372341,14.800999999999998
7948,7755741,0,0.8742362159999999,131.7986,0.2375,2.352,58.4,3.46,6177.0,344046.45,11.1,10894.0,3.667,4.378,292.78702000000004,43.416039000000005,13.752
7950,7769072,0,0.60886299,132.0506751,1.294,1.27896,2019.5,158.5,3651.0,42225.89,457.8,5022.0,3.3110000000000004,4.167,296.83969,43.408051,13.886
7951,7769815,0,4.43529675,134.7488,0.353,2.117,181.9,1.15,1026.0,261.33,9.6,5659.0,4.511,0.842,297.01929,43.478802,15.738
7952,7777365,0,0.88512187,131.8821,0.766,3.349,136.0,1.05,1659.0,1797.86,9.9,5392.0,4.521,0.819,298.83493,43.419509999999995,15.870999999999999
7953,7798259,0,1.734221252,132.833439,0.553,2.4577,289820.0,42.06,1114.0,363.79,542.2,4765.0,4.584,0.702,280.34384,43.596142,15.725999999999999
7954,8453191,0,5.776764285,131.54216770000002,0.88,6.99715,153900.0,117.51,1542.0,1336.82,3033.4,6263.0,3.875,2.072,298.79752,44.417992,13.356
7955,8453324,0,1.26227317,132.0407385,1.247,3.3014099999999997,7342.5,369.2,3790.0,48665.04,1159.9,4927.0,2.8819999999999997,9.356,298.82861,44.48914,11.515999999999998
7956,8479107,0,0.76757669,131.819082,0.821,2.04757,157610.0,34.23,1530.0,1294.42,431.3,5182.0,4.635,0.627,284.12561,44.550571000000005,14.952
7957,8479386,0,5.860377067000001,134.8440004,0.526,10.4634,361620.0,78.14,1191.0,475.44,3044.1,6267.0,4.284,1.158,284.27853,44.594028,13.955
7959,8504570,0,4.00770453,134.8009815,0.835,5.50884,168780.0,92.08,1699.0,1969.22,1753.5,7162.0,4.185,1.631,295.23688,44.507671,13.251
7960,8509346,0,6.099032889,135.5223947,0.891,4.822080000000001,55374.0,36.68,1183.0,462.81,2884.0,6356.0,4.297,1.141,296.71407999999997,44.577209,13.745
7961,8517433,0,0.652956712,131.52361000000002,0.26,0.627,50.0,0.76,2146.0,4984.96,12.7,5812.0,4.419,1.055,298.78267999999997,44.57465,13.505999999999998
7962,9474222,0,13.691790010999998,133.79146640000002,0.269,5.64674,97564.0,49.2,994.0,230.66,8326.3,6295.0,4.158,1.554,295.37402000000003,46.04274,13.275
7963,9474969,0,21.570508431999997,151.7931354,0.388,13.8604,134180.0,63.68,923.0,171.91,8616.1,6322.0,4.003,1.692,295.62891,46.05135,12.462
7966,9509207,0,14.199840087,135.748091,0.772,5.98531,214600.0,85.76,907.0,159.99,1408.6,5864.0,4.138999999999999,1.414,282.66821,46.16013,13.135
7967,9513168,0,6.853888,136.5231,0.469,2.561,653.8,1.74,613.0,33.32,8.2,4199.0,4.609,0.684,284.95761,46.143809999999995,16.538
7968,9520700,0,2.136834989,133.617975,0.559,4.34882,346180.0,66.59,1415.0,948.25,644.7,5753.0,4.42,0.989,289.33817,46.152828,14.902000000000001
7969,9529294,0,2.51690133,133.49353,0.093,2.521,59.6,0.97,1430.0,986.6,10.0,5403.0,4.2010000000000005,1.284,293.013,46.166561,14.587
7971,10296163,0,9.296746367999999,135.68563989999998,1.623,6.8806899999999995,213840.0,400.4,1552.0,1370.16,4407.8,6461.0,3.67,2.884,299.16693,47.356097999999996,13.210999999999999
7972,10330495,0,18.060078203,138.611105,0.328,11.5759,58975.0,20.71,618.0,34.4,1797.6,5330.0,4.4639999999999995,0.855,287.87509,47.445759,14.724
7973,10332789,0,18.74072534,135.20722080000002,0.203,5.19791,125480.0,35.61,717.0,62.46,2964.7,6122.0,4.471,0.996,289.0368,47.46595,15.860999999999999
7974,10340228,0,0.93371313,131.5534,0.133,2.971,66.0,0.69,1642.0,1724.34,8.9,5436.0,4.548,0.869,292.11972000000003,47.485619,15.788
7975,10341787,0,0.93373716,132.46828,0.793,5.015,144.9,1.14,1666.0,1811.1,16.0,5390.0,4.479,0.852,292.72198,47.4548,15.925999999999998
7976,10342097,0,0.933735579,131.53509,0.565,3.892,351.4,10.28,3696.0,43890.28,27.1,5016.0,3.013,5.344,292.85236000000003,47.498039,13.505
7977,10345862,0,58.28819056,135.87642,0.499,21.6014,156160.0,42.57,462.0,10.79,2927.4,5463.0,4.353,1.044,294.25417999999996,47.43779,14.231
7978,10346522,0,3.989144446,132.572437,0.252,20.7947,630520.0,60.26,996.0,233.19,2055.9,5538.0,4.555,0.719,294.48337000000004,47.452659999999995,14.404000000000002
7979,10352603,0,32.77897303,136.182037,0.496,19.1378,410080.0,69.08,588.0,28.29,2126.1,6122.0,4.487,0.964,296.59042,47.416908,14.52
7980,11359305,0,28.487107335999998,132.872485,1.175,3.7788699999999995,37663.0,116.84,963.0,202.98,658.2,6351.0,3.8139999999999996,2.385,295.98427999999996,49.130249,13.363
7981,11391181,0,8.61733907,139.06925159999997,0.825,4.055630000000001,185860.0,51.79,796.0,94.74,1542.6,5387.0,4.482,0.87,284.99454,49.228161,15.257
7982,11401869,0,2.16146908,131.8342,0.41,3.643,84.8,0.95,1487.0,1155.45,11.8,6047.0,4.422,1.013,291.30953999999997,49.242439000000005,15.535
7983,11409698,0,10.26782676,139.17697959999998,0.277,6.02685,247180.0,73.59,1136.0,393.02,5758.7,6664.0,4.176,1.44,295.14685,49.28241,13.690999999999999
7985,11455795,0,1.0573356790000001,131.792007,0.262,1.5795,47337.0,14.59,1276.0,623.51,476.0,4664.0,4.593999999999999,0.683,292.18417,49.31004,15.414000000000001
7986,11457191,0,1.1491984259999999,131.817374,1.167,4.1603,37721.0,42.03,1690.0,1922.43,164.2,5858.0,4.486000000000001,0.867,292.92562999999996,49.34734,14.554
7988,2283362,0,0.673141323,131.68751,0.1065,0.921,229.5,1.29,1834.0,2675.15,10.5,5461.0,4.552,0.858,286.11075,37.611851,15.770999999999999
7989,2301068,0,8.60965352,134.38828999999998,0.213,2.218,63.2,3.33,1550.0,1365.41,9.9,5418.0,3.447,4.233,291.02719,37.613911,12.765
7990,2305372,0,1.40469182,131.552084,0.597,6.2632699999999994,702440.0,217.25,2263.0,6187.57,2651.1,6230.0,4.043,1.863,291.99033,37.672748999999996,13.821
7991,2306740,0,10.306982793,143.73316409999998,0.564,11.4277,341790.0,81.21,960.0,200.8,3691.9,5912.0,4.225,1.217,292.26981,37.6982,13.545
7992,2308957,0,1.109841858,132.16559850000002,0.12,8.11952,300710.0,177.78,2944.0,17830.7,2082.6,5788.0,3.6069999999999998,3.211,292.75183,37.603539000000005,14.52
7993,2422820,0,13.8911152,137.3481,0.168,5.062,204.9,1.12,674.0,48.8,10.3,5472.0,4.499,0.79,286.13457999999997,37.799881,15.365
7994,2437452,0,7.234965722,134.58230700000001,0.548,7.0245,164850.0,34.03,843.0,119.12,671.3,5653.0,4.573,0.798,290.22617,37.759640000000005,16.980999999999998
7995,2437804,0,7.45301717,131.77618,0.035,3.685,551.5,37.37,2595.0,10730.53,18.3,4475.0,2.329,16.755,290.25357,37.759418,14.158
7997,4180396,0,3.684337918,132.61121,1.045,2.1931,76.7,12.52,2481.0,8964.2,31.4,9609.0,4.149,2.108,296.54669,39.226372,10.482999999999999
7998,4245897,0,11.2570616,140.81576,0.0,29.059,690240.0,162.84,1272.0,619.07,655.2,6915.0,4.012,1.875,286.3909,39.334389,12.538
7999,4252226,0,21.858963291,151.26281640000002,0.969,6.32492,117110.0,114.63,925.0,172.73,2951.2,5923.0,3.904,2.06,288.72693,39.337742,13.915999999999999
8001,4269252,0,9.4022333,134.8876,0.019,2.79,316.0,23.61,2309.0,6719.57,9.8,4597.0,2.42,13.874,293.27979,39.393318,10.59
8002,4274071,0,6.76890076,133.07724,0.15,3.616,123.1,1.24,1017.0,253.3,10.8,5737.0,4.327,1.125,294.40472,39.351681,14.725
8003,4281895,0,9.543584955,137.7738831,0.985,3.7200699999999998,68184.0,77.97,1141.0,401.55,3442.2,5537.0,3.8369999999999997,1.785,296.05179,39.39497,12.255999999999998
8004,4282390,0,1.96134311,132.30563,1.159,11.856,207.8,41.53,2167.0,5197.02,59.5,6221.0,3.935,2.198,296.14655,39.396938,13.749
8005,5095269,0,18.611957253,133.8661994,0.952,4.24721,124830.0,65.5,829.0,111.83,2671.7,6492.0,4.32,1.17,290.55194,40.23502,13.527999999999999
8006,5097278,0,0.73240662,131.5735,0.8618,4.33,329.0,3.65,3191.0,24515.44,15.3,7392.0,4.135,1.772,291.1962,40.261959000000004,11.395999999999999
8008,5111801,0,0.562006231,132.0289,0.678,3.496,14.2,0.58,2978.0,18708.86,12.8,6609.0,4.17,1.455,295.17368,40.290157,9.807
8009,5112198,0,3.21559054,133.5375,1.153,16.261,202.4,18.8,1366.0,822.2,87.1,6300.0,4.414,1.036,295.25665,40.257511,14.128
8011,5115178,0,12.851722103,132.8395131,1.15,5.7173099999999994,42519.0,47.26,781.0,88.01,1537.8,5838.0,4.438,0.967,295.84485,40.280869,15.205
8012,5115379,0,4.2055797,132.1233,0.9883,19.4,100.5,1.8,1345.0,773.19,71.7,6190.0,4.261,1.259,295.88437000000005,40.27766,13.394
8015,6046311,0,0.957476003,131.91263,0.327,0.6624,450.7,2.47,2138.0,4953.98,20.2,6312.0,4.338,1.122,293.02133,41.355999,13.482999999999999
8017,6048255,0,0.57627248,132.0811,,1.75,,,,31519.61,,,,,293.60648,41.306278000000006,13.865
8018,6057750,0,1.6037058,131.9529,0.729,9.067,32.8,1.54,2492.0,9138.09,22.4,6400.0,3.877,2.512,296.104,41.36927,13.7
8019,6060580,0,2.313367981,133.1999763,1.247,2.42645,13438.0,33.55,1180.0,458.02,733.6,5508.0,4.598,0.764,296.76862,41.319538,13.46
8020,6063448,0,76.01811375,139.943296,0.788,13.4849,80671.0,63.58,652.0,42.65,604.3,6703.0,4.018,1.892,297.40732,41.329769,13.755
8021,6066107,0,0.82883944,132.013443,,1.83,,,,,,,,,298.06453999999997,41.308310999999996,11.597000000000001
8023,6890618,0,1.5740638319999998,133.05514,1.237,5.6357,1118.1,28.63,1619.0,1622.84,145.3,5951.0,4.4110000000000005,0.962,298.62164,42.39423,14.636
8024,6925263,0,2.51989935,133.7109,0.4448,1.55,147.2,1.04,1217.0,519.13,7.7,5646.0,4.5489999999999995,0.841,282.80841000000004,42.486778,15.604000000000001
8025,6927629,0,3.8676138160000004,135.3438766,0.553,5.364669999999999,340910.0,69.23,1203.0,494.75,1379.1,5780.0,4.364,1.046,283.90542999999997,42.441891,15.244000000000002
8026,6929016,0,0.7337264520000001,132.02005,0.291,2.309,114.6,0.86,1867.0,2891.64,13.8,5855.0,4.578,0.797,284.50391,42.46386,15.77
8027,6936977,0,36.473115046,159.76666219999998,1.003,2.91005,161930.0,53.1,467.0,11.24,1899.1,5452.0,4.593999999999999,0.766,287.95151,42.413189,14.359000000000002
8028,6939670,0,4.238855579,135.201464,1.031,5.2235,68002.0,38.01,1044.0,280.82,374.8,5655.0,4.482,0.804,288.96494,42.469390999999995,14.857999999999999
8029,6947623,0,3.62657392,133.57658,0.306,1.791,98.5,0.79,1014.0,250.0,10.7,5416.0,4.579,0.8,291.49585,42.47813,14.835
8031,6949550,0,7.841066931,136.5883392,0.579,5.47901,342090.0,56.33,876.0,139.18,3314.7,5973.0,4.562,0.829,292.11746,42.45628,15.144
8032,7811211,0,0.902403563,131.827273,0.8925,1.7129,4759.5,6.17,1688.0,1919.35,220.3,5776.0,4.599,0.755,287.57062,43.531738,14.595999999999998
8033,7812893,0,8.7998722,136.37743999999998,0.344,1.153,270.3,1.09,577.0,26.18,7.4,4298.0,4.603,0.675,288.37212999999997,43.591221000000004,15.86
8034,7816680,0,4.292599453999999,131.7702811,0.89,4.7329300000000005,140030.0,64.04,1319.0,715.83,1329.6,6467.0,4.377,1.174,289.92132999999995,43.508221,15.573
8035,7816935,0,6.87778029,133.04176,0.08,3.199,124.0,1.19,1052.0,289.51,10.1,6274.0,4.434,1.062,290.00784,43.502129,15.099
8037,7846730,0,11.02822674,136.96732,0.351,8.275,278040.0,75.47,1028.0,264.14,4680.2,6271.0,4.199,1.387,298.85602,43.536968,12.956
8038,7847927,0,70.37626987,151.228445,0.944,6.4205,116050.0,40.43,373.0,4.59,759.7,5458.0,4.603,0.755,299.13302999999996,43.527111,15.107999999999999
8039,7868967,0,12.9489256,142.445,0.0847,2.162,331.0,0.94,416.0,7.09,7.2,3867.0,4.734,0.525,281.35677999999996,43.658352,15.663
8040,8526387,0,0.7728036640000001,131.70354,0.199,1.368,290.2,1.11,1365.0,826.03,8.5,4535.0,4.607,0.668,301.35458,44.524947999999995,15.856
8042,8552500,0,0.530972263,131.7212,1.079,3.653,48.6,9.32,2373.0,7495.0,12.1,6185.0,4.4719999999999995,0.991,288.86761,44.648022,15.015999999999998
8043,8552540,0,0.530967171,131.72538500000002,0.84,3.8102,378390.0,92.29,2312.0,6728.14,671.9,5951.0,4.439,0.991,288.89041000000003,44.617020000000004,10.292
8044,8553788,0,1.606163631,131.63422490000002,0.901,4.92516,144600.0,130.46,2943.0,17727.93,1662.0,8027.0,3.997,2.314,289.4288,44.641411,12.690999999999999
8045,8553907,0,42.032096076,133.581119,0.519,11.6768,391260.0,79.17,622.0,35.34,2164.4,6618.0,4.393,1.117,289.47922,44.631371,12.694
8047,8559863,0,22.470494368,143.284831,0.86,7.390969999999999,45979.0,19.12,518.0,17.04,2393.2,5315.0,4.636,0.697,291.7309,44.622631,12.722999999999999
8049,9529856,0,37.482223878,155.8400132,1.2,4.81451,28977.0,114.14,902.0,156.47,1262.3,6422.0,3.78,2.415,293.26245,46.15062,13.46
8050,9536048,0,3.71186243,132.6486,0.469,1.032,53.9,0.95,1406.0,922.9,7.0,6302.0,4.2989999999999995,1.258,295.61349,46.190689,13.787
8051,9540450,0,1.077358008,131.600551,0.619,3.6713,311050.0,70.64,1925.0,3242.53,537.4,6100.0,4.397,1.064,297.09328999999997,46.132381,14.145999999999999
